,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits,firstblood_claimed,obs_placed,rune_pickups,sen_placed,teamfight_participation,tower_damage,towers_killed,neutral_kills,tower_kills,lane_kills,roshan_kills,necronomicon_kills,courier_kills,observer_kills,sentry_kills,ancient_kills,camps_stacked,gold_spent,pings,roshans_killed,stuns,buyback_count,observer_uses,sentry_uses,lane_efficiency,purchase_tpscroll,actions_per_min
147785379,3.8,2.2,8.0,9.2,488.2,441.4,8697.8,1860.0,114.4,0.0,0.0,16.0,0.0,1.09781208,14938.0,8.0,61.0,8.0,218.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,30335.0,107.0,0.0,7.024414,0.0,0.0,0.0,1.4765734968831692,16.0,337.0
148039242,5.8,4.6,10.2,4.8,340.8,353.6,10468.6,409.2,60.4,1.0,15.0,18.0,11.0,1.90709134,8787.0,2.0,22.0,2.0,114.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,27600.0,675.0,1.0,148.359055,1.0,14.0,7.0,1.2817212949929622,19.0,1138.0
148053939,6.264705882352941,6.205882352941177,13.029411764705882,10.147058823529411,477.1764705882353,542.2647058823529,20485.70588235294,510.6470588235294,187.91176470588235,3.0,14.0,148.0,21.0,20.50940317,52238.0,35.0,1774.0,35.0,4274.0,7.0,4.0,3.0,18.0,21.0,252.0,54.0,488560.0,1768.0,7.0,1275.7202556999996,21.0,10.0,20.0,21.699979891413633,302.0,7598.0
148063231,11.333333333333334,4.333333333333333,9.166666666666666,6.833333333333333,548.0,615.1666666666666,25590.0,167.0,265.5,2.0,0.0,90.0,0.0,4.53376808,11787.0,7.0,257.0,7.0,1309.0,0.0,0.0,0.0,4.0,2.0,7.0,2.0,112520.0,230.0,0.0,217.58044049999998,3.0,0.0,1.0,4.607480394128293,51.0,2238.0
148177909,6.3,4.5,5.2,16.3,476.5,490.3,14930.2,946.1,174.9,0.0,2.0,23.0,1.0,5.9021924299999995,13621.0,13.0,542.0,13.0,1307.0,3.0,2.0,0.0,0.0,1.0,118.0,3.0,120320.0,72.0,2.0,56.509207,3.0,1.0,1.0,4.499899457068168,40.0,959.0
148213417,7.5,4.8,16.2,7.7,450.4,531.4,30014.3,619.2,239.2,1.0,12.0,67.0,14.0,6.138385789999999,2121.0,2.0,565.0,2.0,1743.0,1.0,0.0,0.0,23.0,9.0,15.0,7.0,170315.0,415.0,1.0,345.43053499999996,1.0,8.0,1.0,5.597627186808768,80.0,1858.0
148480728,7.4,5.8,13.4,12.8,538.6,500.4,11890.8,290.2,147.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148602201,5.7,6.5,8.6,6.9,375.3,400.5,14337.5,762.8,110.4,1.0,11.0,30.0,10.0,5.95726307,16139.0,5.0,243.0,5.0,866.0,0.0,0.0,1.0,3.0,8.0,7.0,2.0,89585.0,253.0,0.0,199.3534737,4.0,4.0,10.0,5.2030967223004225,68.0,1606.0
148605696,2.8,6.2,5.0,6.2,268.0,320.4,9071.8,0.0,74.6,1.0,6.0,17.0,3.0,2.3546783600000003,1657.0,1.0,49.0,1.0,346.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,34700.0,30.0,0.0,70.596889,0.0,5.0,0.0,1.62115423285743,25.0,1280.0
148677133,12.0,4.833333333333333,9.333333333333334,15.833333333333334,565.1666666666666,614.8333333333334,26724.166666666668,0.0,238.66666666666666,1.0,0.0,18.0,0.0,3.16074437,17000.0,9.0,533.0,9.0,902.0,4.0,0.0,0.0,4.0,0.0,85.0,6.0,99235.0,27.0,4.0,167.46482600000002,3.0,0.0,0.0,4.97868489845164,31.0,2226.0
148880305,8.571428571428571,8.857142857142858,14.142857142857142,12.142857142857142,411.85714285714283,492.85714285714283,19146.714285714286,360.42857142857144,100.85714285714286,2.0,3.0,31.0,2.0,3.26252662,12022.0,9.0,109.0,9.0,627.0,1.0,0.0,1.0,1.0,4.0,15.0,1.0,84215.0,262.0,1.0,147.512142,2.0,3.0,2.0,3.961994771767545,63.0,1021.0
148896406,7.384615384615385,9.076923076923077,15.153846153846153,21.615384615384617,773.0,794.9230769230769,5400.0,478.6923076923077,51.61538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149008268,5.0,4.363636363636363,13.181818181818182,0.6363636363636364,265.09090909090907,343.27272727272725,12551.545454545454,499.90909090909093,48.45454545454545,1.0,43.0,82.0,36.0,7.97288542,1915.0,0.0,113.0,0.0,379.0,0.0,5.0,2.0,15.0,1.0,4.0,15.0,96210.0,1184.0,0.0,409.1394063,6.0,29.0,17.0,4.238286748441586,116.0,1361.0
149068953,3.7142857142857144,7.714285714285714,18.0,4.714285714285714,304.0952380952381,395.1904761904762,14170.47619047619,1523.7619047619048,61.42857142857143,0.0,42.0,231.0,38.0,15.329458990000001,4309.0,4.0,211.0,4.0,1014.0,2.0,0.0,0.0,28.0,14.0,5.0,39.0,214190.0,2447.0,2.0,992.1936748,10.0,34.0,27.0,7.9378644681278905,221.0,3007.0
149172079,4.9,9.1,13.3,6.2,325.6,438.0,16032.7,684.7,108.7,1.0,13.0,78.0,17.0,6.460667989999999,1682.0,4.0,198.0,4.0,761.0,0.0,0.0,1.0,3.0,3.0,9.0,2.0,111200.0,697.0,0.0,382.7033461,4.0,11.0,18.0,4.115021114015685,97.0,1612.0
149413846,13.166666666666666,6.333333333333333,9.5,18.666666666666668,535.0,568.5,32796.666666666664,0.0,330.8333333333333,0.0,1.0,60.0,3.0,4.22927257,25115.0,12.0,422.0,11.0,1439.0,4.0,3.0,0.0,2.0,4.0,35.0,3.0,121535.0,602.0,4.0,234.10958,5.0,1.0,3.0,4.757088276694148,50.0,1316.0
149621691,1.6,6.4,11.6,1.4,294.8,369.2,8444.0,161.8,68.0,1.0,28.0,52.0,34.0,3.01041005,1747.0,3.0,101.0,3.0,203.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,41780.0,178.0,0.0,239.532688,4.0,18.0,23.0,1.8145988337019907,42.0,1723.0
149704938,6.65,7.5,15.9,4.5,354.8,483.8,16600.75,989.2,120.65,3.0,26.0,94.0,24.0,12.67764258,30973.0,14.0,715.0,14.0,1482.0,3.0,0.0,1.0,12.0,10.0,79.0,10.0,250605.0,220.0,3.0,316.46959640000006,9.0,23.0,24.0,8.193042429117233,218.0,3261.0
149796244,3.5,6.0,17.333333333333332,2.8333333333333335,299.1666666666667,337.5,11778.166666666666,1436.5,36.666666666666664,1.0,7.0,15.0,1.0,3.67195845,3138.0,2.0,14.0,2.0,203.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,39520.0,418.0,1.0,156.71292,1.0,6.0,0.0,2.30605268449628,37.0,2042.0
149809279,5.6,4.133333333333334,6.933333333333334,13.0,512.7333333333333,523.8,17912.8,1306.4666666666667,264.26666666666665,0.0,0.0,71.0,0.0,8.46227956,56708.0,26.0,1269.0,26.0,2682.0,4.0,0.0,0.0,5.0,7.0,215.0,4.0,253015.0,1521.0,4.0,102.40251186,5.0,0.0,0.0,9.715865674643073,125.0,2061.0
149903425,5.833333333333333,9.0,9.0,7.333333333333333,352.5,405.5,10537.5,1299.6666666666667,126.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149903953,3.772727272727273,5.7727272727272725,14.5,1.9545454545454546,288.1363636363636,364.04545454545456,11553.681818181818,662.1363636363636,60.27272727272727,5.0,68.0,138.0,19.0,15.255454349999999,4499.0,3.0,199.0,3.0,1089.0,0.0,0.0,0.0,10.0,2.0,10.0,38.0,202110.0,518.0,0.0,1279.0170104999997,9.0,68.0,10.0,7.9883370199075,174.0,3867.0
149970561,4.426470588235294,7.735294117647059,12.970588235294118,4.9411764705882355,384.22058823529414,439.5735294117647,9624.20588235294,301.72058823529414,89.6470588235294,7.0,129.0,359.0,101.0,31.09383698,23235.0,12.0,1585.0,13.0,2885.0,1.0,4.0,1.0,33.0,15.0,136.0,47.0,454240.0,1026.0,1.0,1260.6231996999995,21.0,93.0,64.0,22.654936657952934,396.0,8000.0
150074590,6.545454545454546,2.272727272727273,11.727272727272727,5.2727272727272725,403.72727272727275,468.1818181818182,15215.727272727272,70.27272727272727,119.27272727272727,2.0,5.0,92.0,1.0,6.275213769999999,10585.0,5.0,210.0,5.0,1119.0,2.0,0.0,1.0,1.0,0.0,33.0,4.0,134460.0,785.0,2.0,333.613442,2.0,4.0,1.0,6.1206515181982715,84.0,1676.0
150157995,7.8,6.0,12.6,13.8,462.4,521.0,20164.6,0.0,144.6,2.0,6.0,33.0,2.0,3.0477554899999997,17481.0,10.0,173.0,10.0,564.0,1.0,0.0,0.0,3.0,1.0,17.0,1.0,69240.0,442.0,1.0,189.90322499999996,2.0,5.0,1.0,3.5360949125276493,36.0,649.0
150197164,4.6,5.3,9.6,8.5,328.0,359.0,14036.9,254.6,105.0,2.0,12.0,43.0,1.0,5.419249959999999,2244.0,3.0,182.0,3.0,441.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,64890.0,701.0,0.0,251.09684199999998,1.0,13.0,1.0,3.1769555600241297,65.0,1306.0
150602936,2.59375,7.5,13.78125,2.84375,269.15625,338.875,7927.21875,242.6875,44.65625,1.0,79.0,148.0,94.0,13.01370861,6780.0,3.0,370.0,3.0,843.0,1.0,0.0,3.0,10.0,9.0,6.0,20.0,209075.0,1308.0,1.0,1065.963533,7.0,60.0,31.0,8.60526844962799,244.0,7615.0
150695733,7.222222222222222,4.777777777777778,10.333333333333334,12.444444444444445,520.6666666666666,499.6666666666667,19823.444444444445,0.0,274.3333333333333,0.0,0.0,9.0,0.0,0.63414633,1316.0,2.0,39.0,2.0,233.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,19280.0,27.0,0.0,0.0,0.0,0.0,0.0,0.845163884978886,15.0,118.0
150851518,3.6363636363636362,3.8181818181818183,10.636363636363637,3.6363636363636362,278.72727272727275,351.09090909090907,9200.454545454546,481.6363636363636,25.181818181818183,1.0,115.0,42.0,81.0,5.23787484,5851.0,2.0,17.0,2.0,241.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,78980.0,621.0,0.0,419.76063600000003,1.0,88.0,31.0,3.7979087070178967,92.0,1469.0
150859815,1.2,5.8,6.2,0.4,180.6,242.0,5281.8,116.0,22.0,0.0,14.0,24.0,11.0,3.07361458,51.0,0.0,15.0,0.0,91.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,25365.0,56.0,0.0,186.895195,2.0,10.0,8.0,1.1990750050271468,23.0,737.0
150881367,8.6,4.4,18.4,3.4,405.6,432.4,12153.0,582.6,29.8,0.0,34.0,29.0,20.0,3.28370445,2905.0,0.0,16.0,0.0,135.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,50625.0,217.0,0.0,143.516708,2.0,35.0,9.0,2.3334003619545545,31.0,1045.0
151171338,2.0,4.8,4.6,0.2,220.2,236.0,4590.6,0.0,24.8,0.0,16.0,24.0,11.0,2.33516483,37.0,0.0,15.0,0.0,64.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,17010.0,116.0,0.0,36.30481,0.0,13.0,6.0,1.1733360144781821,23.0,435.0
151288514,2.75,7.5,14.333333333333334,2.0833333333333335,285.25,319.6666666666667,8715.333333333334,678.5,41.916666666666664,2.0,100.0,89.0,134.0,7.316030530000001,7011.0,3.0,95.0,3.0,376.0,0.0,0.0,1.0,20.0,14.0,0.0,20.0,96205.0,427.0,0.0,304.73459499999996,1.0,64.0,36.0,4.639050874723507,103.0,1678.0
151293370,4.285714285714286,9.857142857142858,18.571428571428573,7.285714285714286,362.42857142857144,468.85714285714283,20501.0,410.7142857142857,113.28571428571429,1.0,35.0,34.0,37.0,3.6733959600000006,6527.0,5.0,162.0,5.0,632.0,0.0,4.0,0.0,8.0,5.0,14.0,1.0,103205.0,173.0,0.0,458.392179,5.0,28.0,14.0,2.4096119042831288,74.0,1253.0
151959545,6.0,4.8,11.6,13.8,563.2,620.8,15295.2,211.6,240.2,0.0,0.0,17.0,0.0,2.335823,21474.0,8.0,356.0,8.0,841.0,1.0,0.0,0.0,2.0,0.0,30.0,8.0,85620.0,9.0,1.0,54.420637,1.0,0.0,0.0,2.675447416046652,31.0,608.0
152095304,2.857142857142857,5.142857142857143,7.571428571428571,5.285714285714286,325.7142857142857,378.85714285714283,7952.285714285715,430.42857142857144,103.28571428571429,1.0,0.0,17.0,1.0,3.59262976,2837.0,2.0,216.0,2.0,514.0,0.0,0.0,0.0,2.0,1.0,38.0,2.0,57060.0,131.0,0.0,281.226291,2.0,0.0,1.0,4.229237884576714,41.0,1448.0
152455523,7.2631578947368425,3.9473684210526314,7.631578947368421,12.894736842105264,515.4736842105264,526.0,19061.21052631579,383.05263157894734,267.1578947368421,1.0,1.0,69.0,0.0,11.549617600000001,47204.0,21.0,1399.0,21.0,3663.0,6.0,2.0,1.0,10.0,7.0,240.0,13.0,318175.0,448.0,6.0,184.840036,13.0,1.0,0.0,12.403378242509554,148.0,3583.0
152478069,4.625,4.375,14.0,3.5,337.0,349.875,10200.125,1541.625,54.625,0.0,9.0,35.0,4.0,4.04642575,814.0,1.0,71.0,1.0,263.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,56895.0,521.0,0.0,255.119095,2.0,9.0,4.0,2.5377035994369592,47.0,923.0
152479682,5.428571428571429,4.380952380952381,13.666666666666666,6.9523809523809526,402.3333333333333,441.7142857142857,15795.047619047618,1089.095238095238,107.85714285714286,3.0,24.0,109.0,45.0,12.44222901,24877.0,15.0,450.0,15.0,1793.0,2.0,3.0,1.0,14.0,14.0,37.0,14.0,231050.0,2370.0,2.0,534.2121189999999,14.0,21.0,43.0,11.58656746430726,168.0,7595.0
152838763,10.272727272727273,3.909090909090909,8.636363636363637,14.545454545454545,544.4545454545455,557.3636363636364,24743.272727272728,535.0,198.1818181818182,0.0,6.0,65.0,2.0,6.85580928,54055.0,25.0,554.0,25.0,1642.0,5.0,0.0,0.0,1.0,1.0,97.0,6.0,183470.0,952.0,5.0,468.09062070000004,6.0,8.0,2.0,8.414035793283732,71.0,3050.0
152985884,2.5714285714285716,4.285714285714286,3.5714285714285716,7.285714285714286,277.42857142857144,337.85714285714283,6217.142857142857,0.0,64.28571428571429,1.0,6.0,50.0,5.0,4.676407,388.0,0.0,133.0,0.0,336.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,40360.0,275.0,0.0,82.319068,3.0,4.0,3.0,2.9157450231248747,42.0,1147.0
153062439,3.619047619047619,6.190476190476191,10.142857142857142,3.0,325.9047619047619,395.57142857142856,10161.952380952382,1119.5238095238096,86.0952380952381,1.0,15.0,141.0,9.0,11.587944720000001,9895.0,15.0,518.0,15.0,1255.0,2.0,0.0,1.0,1.0,7.0,18.0,14.0,199450.0,611.0,2.0,805.9578991000002,6.0,11.0,8.0,9.513975467524634,152.0,4182.0
153125655,6.9411764705882355,4.176470588235294,13.941176470588236,12.764705882352942,437.47058823529414,507.8235294117647,19328.41176470588,128.11764705882354,165.2941176470588,3.0,25.0,174.0,27.0,10.66273099,19625.0,13.0,714.0,13.0,2156.0,2.0,4.0,2.0,11.0,5.0,43.0,37.0,235210.0,572.0,2.0,400.8264245,5.0,23.0,20.0,9.324351498089685,117.0,2795.0
153181216,5.8,5.8,10.9,10.4,449.4,509.9,17150.7,588.7,145.6,0.0,1.0,43.0,0.0,4.05431101,12816.0,5.0,319.0,5.0,671.0,0.0,0.0,0.0,0.0,0.0,68.0,3.0,78095.0,111.0,0.0,84.358155,0.0,1.0,0.0,3.5350894832093305,42.0,869.0
153467785,4.363636363636363,4.181818181818182,13.545454545454545,6.7272727272727275,371.54545454545456,433.27272727272725,13396.363636363636,185.9090909090909,112.27272727272727,1.0,3.0,46.0,4.0,7.0234706,9590.0,7.0,221.0,7.0,1024.0,2.0,0.0,0.0,11.0,7.0,17.0,5.0,132110.0,592.0,2.0,517.622443,5.0,2.0,3.0,7.483410416247738,55.0,4515.0
153651633,2.909090909090909,6.0,12.545454545454545,0.7272727272727273,289.6363636363636,283.72727272727275,7046.090909090909,1288.090909090909,33.45454545454545,1.0,48.0,12.0,28.0,2.0232681,910.0,2.0,20.0,2.0,77.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,30075.0,207.0,0.0,50.145189,2.0,32.0,13.0,1.5155841544339435,34.0,1295.0
153727297,5.875,4.125,10.375,16.25,492.25,516.0,17078.125,1195.125,197.125,2.0,4.0,29.0,1.0,4.57396695,23967.0,8.0,519.0,8.0,1106.0,0.0,0.0,0.0,2.0,3.0,34.0,5.0,112890.0,243.0,0.0,189.40672300000003,5.0,5.0,1.0,5.158254574703398,46.0,3034.0
153749948,6.2,5.733333333333333,15.666666666666666,2.4,330.73333333333335,403.8,11991.333333333334,1820.4666666666667,85.86666666666666,7.0,35.0,111.0,49.0,8.918150039999999,20767.0,9.0,590.0,9.0,484.0,1.0,0.0,1.0,8.0,4.0,40.0,34.0,131685.0,581.0,1.0,210.6068025,6.0,22.0,24.0,5.535491654936658,91.0,4046.0
153937395,9.2,5.5,9.9,16.1,462.0,474.2,20039.4,309.8,189.9,1.0,3.0,68.0,0.0,7.3932845899999995,38757.0,24.0,543.0,24.0,1413.0,4.0,0.0,0.0,3.0,4.0,111.0,0.0,149165.0,251.0,4.0,94.248941,3.0,3.0,0.0,6.175346873114821,80.0,1481.0
153939618,8.0,3.875,8.25,16.8125,510.5625,560.5625,18575.9375,40.9375,151.75,1.0,27.0,45.0,5.0,9.58082298,57801.0,27.0,463.0,27.0,2078.0,4.0,4.0,0.0,7.0,6.0,47.0,3.0,192045.0,953.0,4.0,459.62629100000004,3.0,25.0,4.0,11.975467524633018,80.0,3639.0
153946438,3.0,8.181818181818182,9.909090909090908,6.0,279.54545454545456,301.8181818181818,10290.727272727272,396.8181818181818,74.54545454545455,0.0,42.0,28.0,32.0,4.38556808,6459.0,3.0,205.0,3.0,542.0,1.0,0.0,0.0,4.0,8.0,25.0,8.0,70220.0,263.0,1.0,31.777115000000002,2.0,40.0,15.0,3.005630404182586,60.0,1349.0
154207211,9.6,3.4,6.0,19.8,552.8,515.2,17153.6,0.0,139.8,0.0,1.0,14.0,0.0,2.91906417,29265.0,10.0,128.0,10.0,624.0,3.0,0.0,0.0,2.0,0.0,39.0,0.0,55625.0,48.0,3.0,29.249890800000003,0.0,1.0,0.0,3.0432334606877136,21.0,803.0
154628052,3.142857142857143,8.428571428571429,8.571428571428571,3.7142857142857144,242.85714285714286,293.57142857142856,10072.285714285714,1956.7142857142858,27.571428571428573,0.0,73.0,28.0,85.0,3.9989977600000004,1634.0,0.0,27.0,0.0,123.0,0.0,0.0,0.0,9.0,12.0,4.0,17.0,46970.0,430.0,0.0,93.686889,1.0,26.0,29.0,2.229237884576714,64.0,2177.0
154712351,4.857142857142857,7.857142857142857,16.142857142857142,4.0,400.85714285714283,481.2857142857143,16888.85714285714,1022.4285714285714,119.14285714285714,1.0,2.0,27.0,0.0,4.01658044,12429.0,5.0,189.0,5.0,620.0,0.0,0.0,1.0,1.0,1.0,21.0,1.0,89660.0,342.0,0.0,312.9151025,3.0,10.0,0.0,2.833098733159059,68.0,1092.0
154846792,4.375,7.625,12.875,2.375,372.125,355.875,5321.75,1535.25,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155123686,7.571428571428571,3.0,7.142857142857143,15.0,562.5714285714286,585.8571428571429,19631.14285714286,3.142857142857143,289.57142857142856,1.0,1.0,25.0,2.0,4.13732839,23325.0,13.0,503.0,13.0,1399.0,2.0,1.0,1.0,4.0,3.0,96.0,6.0,136865.0,432.0,2.0,37.617188,2.0,1.0,2.0,4.671827870500704,46.0,1369.0
155162307,5.5,3.1666666666666665,5.833333333333333,24.5,534.5,536.8333333333334,14335.5,31.5,261.5,1.0,0.0,28.0,1.0,3.31763999,25546.0,14.0,541.0,14.0,1087.0,1.0,0.0,0.0,1.0,3.0,71.0,0.0,95685.0,294.0,1.0,0.9329884,0.0,0.0,1.0,4.900261411622763,39.0,1275.0
155363972,8.214285714285714,6.142857142857143,11.142857142857142,11.214285714285714,451.0,583.3571428571429,20295.571428571428,508.42857142857144,150.0,1.0,6.0,61.0,0.0,7.0456254000000005,23424.0,9.0,534.0,9.0,1586.0,1.0,6.0,0.0,3.0,1.0,59.0,1.0,177665.0,258.0,1.0,430.1554930000001,6.0,6.0,0.0,7.4287150613311885,115.0,3960.0
155507163,5.142857142857143,6.428571428571429,11.428571428571429,8.571428571428571,436.2857142857143,510.0,16051.142857142857,81.28571428571429,171.42857142857142,1.0,1.0,76.0,2.0,4.18650791,10048.0,3.0,232.0,3.0,974.0,0.0,3.0,0.0,9.0,1.0,38.0,18.0,98110.0,221.0,0.0,223.53772800000002,4.0,2.0,0.0,4.406796702191836,64.0,1320.0
155720431,4.0,7.0,14.4,3.8,314.8,435.6,11125.2,397.8,38.6,0.0,21.0,33.0,17.0,3.5330807500000003,199.0,1.0,29.0,1.0,176.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34080.0,139.0,0.0,171.095775,2.0,12.0,5.0,2.5455459481198472,51.0,1150.0
156029808,2.9411764705882355,4.235294117647059,12.0,2.176470588235294,286.5882352941176,319.4117647058824,6721.764705882353,619.0588235294117,51.11764705882353,3.0,110.0,116.0,94.0,8.364785490000001,15633.0,7.0,165.0,7.0,452.0,2.0,0.0,0.0,20.0,11.0,6.0,30.0,123950.0,927.0,2.0,407.3415262,3.0,98.0,41.0,5.371204504323346,92.0,2180.0
156089151,7.7272727272727275,5.545454545454546,10.090909090909092,10.636363636363637,479.54545454545456,490.54545454545456,15069.363636363636,275.90909090909093,150.8181818181818,0.0,1.0,18.0,1.0,1.15505223,7698.0,3.0,84.0,3.0,285.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,29665.0,129.0,1.0,10.05835,0.0,2.0,0.0,1.3223406394530464,19.0,555.0
156412969,8.714285714285714,5.428571428571429,10.857142857142858,4.857142857142857,523.4285714285714,548.5714285714286,19302.0,0.0,225.57142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156547423,8.181818181818182,7.136363636363637,14.681818181818182,11.136363636363637,491.8181818181818,589.3636363636364,28080.81818181818,1079.6818181818182,174.86363636363637,2.0,19.0,128.0,18.0,12.444714339999999,66877.0,28.0,980.0,28.0,2816.0,4.0,6.0,2.0,13.0,14.0,99.0,16.0,351440.0,1188.0,4.0,1134.4289780000001,7.0,19.0,8.0,13.324150412226022,206.0,2985.0
156738748,5.8,3.8,11.2,15.4,467.2,548.6,17098.6,373.8,180.8,1.0,2.0,17.0,0.0,2.39393718,16854.0,4.0,255.0,4.0,658.0,1.0,0.0,0.0,1.0,4.0,2.0,3.0,69310.0,102.0,1.0,165.176223,0.0,3.0,0.0,3.3185200080434347,23.0,1076.0
156741918,7.833333333333333,2.5,15.333333333333334,6.333333333333333,417.3333333333333,438.0,12174.833333333334,92.0,121.83333333333333,1.0,29.0,33.0,10.0,3.7347971199999996,11869.0,8.0,207.0,8.0,518.0,1.0,0.0,0.0,1.0,2.0,50.0,4.0,69585.0,433.0,1.0,163.439391,0.0,29.0,6.0,2.702594007641263,36.0,1544.0
156965456,10.0,9.925925925925926,14.814814814814815,11.518518518518519,455.1111111111111,556.8888888888889,27055.925925925927,720.925925925926,135.33333333333334,3.0,88.0,184.0,70.0,15.932241350000004,61542.0,24.0,938.0,24.0,2841.0,2.0,0.0,1.0,18.0,10.0,80.0,21.0,429375.0,1178.0,2.0,1384.0382928700003,24.0,67.0,18.0,16.444198672833302,299.0,3791.0
157446467,5.222222222222222,7.222222222222222,8.666666666666666,18.22222222222222,364.1111111111111,440.44444444444446,17911.333333333332,540.1111111111111,166.55555555555554,0.0,5.0,36.0,1.0,4.172849599999999,15820.0,8.0,356.0,6.0,1095.0,1.0,0.0,1.0,3.0,0.0,65.0,3.0,89655.0,162.0,1.0,195.09050100000002,3.0,4.0,1.0,4.204504323346068,59.0,1213.0
157526491,9.8,4.4,14.8,16.8,432.8,438.0,22746.8,351.6,142.6,1.0,0.0,16.0,0.0,3.22924049,12263.0,8.0,203.0,8.0,550.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,57350.0,499.0,0.0,123.57759300000001,1.0,0.0,0.0,3.372813191232656,35.0,872.0
157534886,4.166666666666667,4.833333333333333,7.166666666666667,7.666666666666667,461.0,503.5,17698.5,0.0,181.5,0.0,6.0,19.0,0.0,3.71914947,11427.0,4.0,297.0,4.0,794.0,1.0,2.0,0.0,0.0,1.0,23.0,4.0,76375.0,107.0,1.0,181.79133499999998,1.0,6.0,0.0,4.1351297003820635,44.0,1505.0
157557921,2.6666666666666665,6.846153846153846,9.64102564102564,2.0256410256410255,267.8974358974359,300.94871794871796,6684.794871794872,190.71794871794873,59.282051282051285,2.0,106.0,103.0,76.0,7.730303510000001,1193.0,0.0,74.0,0.0,507.0,0.0,0.0,1.0,21.0,12.0,1.0,25.0,102310.0,712.0,0.0,631.9837699999999,4.0,73.0,40.0,4.9083048461693135,121.0,3573.0
157563163,9.75,6.625,8.625,16.5,563.5,570.375,29028.75,63.25,309.25,0.0,1.0,32.0,0.0,4.502273,16952.0,11.0,806.0,11.0,1617.0,3.0,0.0,0.0,5.0,2.0,68.0,13.0,159140.0,181.0,3.0,90.99131170000001,6.0,1.0,0.0,5.575507741805751,55.0,1746.0
157926874,9.75,6.25,11.25,21.75,554.3333333333334,624.1666666666666,26890.083333333332,383.25,292.0833333333333,1.0,1.0,105.0,0.0,6.625220369999999,36997.0,24.0,1112.0,24.0,2493.0,1.0,4.0,0.0,2.0,2.0,145.0,2.0,222990.0,394.0,1.0,89.812258,6.0,1.0,0.0,8.691735371003418,86.0,2296.0
158371751,3.5,6.833333333333333,13.333333333333334,2.0,246.0,359.5,8189.666666666667,1199.6666666666667,34.333333333333336,1.0,11.0,31.0,17.0,3.31487328,7816.0,3.0,49.0,3.0,148.0,0.0,0.0,0.0,5.0,2.0,0.0,8.0,47010.0,185.0,0.0,65.954242,3.0,11.0,14.0,1.8765332797104364,46.0,693.0
158459802,8.454545454545455,7.090909090909091,9.181818181818182,9.363636363636363,467.54545454545456,471.6363636363636,13625.181818181818,0.0,168.72727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158571074,10.30379746835443,6.0,8.746835443037975,10.670886075949367,605.632911392405,600.3924050632911,20774.696202531646,141.0379746835443,210.9873417721519,0.0,2.0,24.0,0.0,2.79505771,18953.0,12.0,245.0,12.0,617.0,2.0,0.0,0.0,1.0,0.0,57.0,4.0,57245.0,41.0,2.0,70.782883,3.0,1.0,0.0,1.814397747838327,23.0,456.0
