,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits,cluster
43619695,0.30331920903954795,0.5042194092827003,0.614733059548255,0.2519556714471969,0.37098512057465366,0.3898621606841006,0.38634214503526054,0.4821487910627255,0.29353480538922155,0
43745696,0.22650231124807396,0.6605293440736477,0.8506626843382494,0.06364821619058907,0.20294789868930455,0.3703435870085965,0.2325616671007569,0.19208638061097077,0.0815868263473054,4
44091424,0.20338983050847456,0.8860759493670886,0.720739219712526,0.23859191655801823,0.31226269881990765,0.3558218156507905,0.25235029123010455,0.0,0.15074850299401196,4
44232590,0.2072419106317411,0.52819332566168,0.45865223072615274,0.12231835960649518,0.1367484490881105,0.2218038995905159,0.16903590275818978,0.5456401153122465,0.04596488840500818,7
44276560,0.28107344632768355,0.46729957805907174,0.5328542094455855,0.10853976531942632,0.18877201983923372,0.2858705379337775,0.23775875327800647,0.009336033926197862,0.09150449101796405,9
44405299,0.3402868318122555,0.2648490749756573,0.7093666087505925,0.17360345000501454,0.47736511820657546,0.4903970445384387,0.30246149292913493,0.0,0.29594656840165817,6
44544729,0.388771186440678,0.4462025316455696,0.6252566735112939,0.2625488917861799,0.4005259107234479,0.41757295913294223,0.41496978533151224,0.9448580606367492,0.3242421407185629,0
45024897,0.6348228043143298,0.5569620253164557,0.44185178271420594,0.5258978309825767,0.4705210131069547,0.4606696376110714,0.5840041002234702,0.9710050693657251,0.49251497005988026,0
45100831,0.1454058876003568,0.2838107928047968,0.6098562628336758,0.0681397104233857,0.16553698252815216,0.2722246353678769,0.17032967944962046,0.2550711070987171,0.10451465490072487,5
45486232,0.33603537214443624,0.6285085305448541,0.4036246763681815,0.36681594013944785,0.3178999263836527,0.3712858445988302,0.35037761347943475,0.3899462541657837,0.2996940900807082,2
45624612,0.12469733656174338,0.566003616636528,0.5570548547961282,0.1357794747625256,0.29951257054899943,0.3071243909714626,0.15614764622932653,0.22748953369562266,0.16194396920444826,5
45995381,0.4284957627118644,0.3552215189873417,0.7118839835728956,0.27232724902216426,0.3652834787070292,0.3737990330118326,0.3655820841935194,0.19441004968668904,0.2977872380239521,6
46079083,0.3587570621468926,0.8312236286919831,0.8767967145790557,0.19165580182529335,0.3806225414742604,0.5866146299426603,0.7111598987911708,0.08410342426735867,0.2290419161676647,6
47434686,0.22015770869210552,0.5305625126920733,0.6763992137829561,0.10673573684540784,0.192038698029704,0.25527487970971885,0.2103965489647416,0.8109275852766691,0.06973486182714786,7
47501114,0.5084745762711864,0.4810126582278481,0.21560574948665304,0.332464146023468,0.5985120574653668,0.6547678234065826,0.5887835775817105,0.0,0.5976047904191617,1
47508363,0.1756844850065189,0.8198636806231743,0.6631653767177383,0.06679370173503159,0.17104432253226504,0.2764339419156961,0.25640225713827725,0.07745134794315123,0.12688565177337632,4
47976221,0.22457627118644066,0.430379746835443,0.5359342915811091,0.19654498044328553,0.40272575679835815,0.45191781843492096,0.28239446699189985,0.5610283878726502,0.3301085329341318,0
48438789,0.20338983050847456,0.810126582278481,0.43802010158867416,0.16077677897481643,0.3195025789203641,0.3128875933494869,0.2630659145674806,0.6157285104653525,0.2940828868578632,7
48510685,0.28266812465828317,0.5038791343405473,0.603894813539114,0.11469066745173906,0.235182641222132,0.2850285629973666,0.20320939636632038,0.11961251120426158,0.07999323932779602,5
48660805,0.4915254237288136,0.22784810126582275,0.37577002053388103,0.23859191655801823,0.7073370959466393,0.532614099632097,0.42923731917897606,0.0,0.6146706586826347,1
48782900,0.14904200442151805,0.6298844248761695,0.6306133380948132,0.026274020747123174,0.15922602449416642,0.1878963819273619,0.1328411133393123,0.29128838644162947,0.053298294714917996,5
49274352,0.7860169491525424,0.3539029535864978,0.4058008213552363,0.5999022164276401,0.7318496664956388,0.7114292283981307,0.7477857536200593,0.149060067092854,0.6157840568862275,3
49310752,0.0847457627118644,0.7848101265822783,0.6837782340862425,0.1134289439374185,0.16788096459722932,0.11777866162871631,0.07491132097899893,0.0,0.04341317365269462,4
49317728,0.17885816235504018,0.486532787665366,0.5501073011069771,0.2109184303653527,0.25710890875212655,0.3394925241910583,0.21625929521280501,0.6965368989281228,0.17698719103147093,7
49491032,0.22033898305084745,0.4810126582278481,0.27720739219712537,0.12516297262059972,0.18530015392508972,0.21574525206323955,0.1595506250348724,0.020317741629217036,0.1282934131736527,9
49562484,0.20966729441305706,0.6882325363338021,0.7079625827059094,0.05838041431261769,0.18933736199000425,0.2764612081505788,0.1933556031572368,0.25940460366689877,0.08499667332002664,4
49863176,0.26502311248073956,0.52819332566168,0.6210565615083071,0.2912172573189522,0.357875833760903,0.43725763150044744,0.30274853028645327,0.3013999735311211,0.24632553075666846,2
50537994,0.5953389830508474,0.7626582278481012,0.9255646817248464,0.1329856584093872,0.48537711646998455,0.5212165655762157,0.8214683043154454,0.6952773909741123,0.4636040419161677,0
50580004,0.4745762711864407,0.6075949367088608,0.8870636550308012,0.3533246414602346,0.40905592611595687,0.48110768618872424,0.4721723752295513,0.8327267548579026,0.3086826347305389,0
50828662,0.2150060721263002,0.47178516503016676,0.5465274712621622,0.0854037456286783,0.2471073112020062,0.2632603196050426,0.22095622487556976,0.6463439955090026,0.14995942694051148,7
51087337,0.21280602636534837,0.781997187060478,0.5003422313483917,0.28292046936114723,0.20204093267202552,0.22226089070078345,0.3059577843708531,0.0,0.1539421157684631,4
51139733,0.6634382566585957,0.8056057866184447,0.5284540921091231,0.6763829390948033,0.5779245767060032,0.6198419011633689,0.6369600061548718,0.10231773258705343,0.4383019674935843,3
51291809,0.43155149934810955,0.29730606945796817,0.5071868583162221,0.3220338983050847,0.5865401060372839,0.5651313156036234,0.40324873698897573,0.04137311514360694,0.3681483187471211,6
51312524,0.529532614278377,0.27311085538933644,0.5183871569908534,0.8162854095057482,0.5527465522334686,0.4991623503605209,0.5963217078736331,0.3081322753453901,0.5080974414806751,1
51599379,0.4682203389830509,0.4462025316455696,0.20174537987679678,0.28455019556714467,0.3785274499743458,0.4050661230983395,0.39982193844504227,0.010443698968289132,0.25813997005988026,8
51684352,0.5145656779661016,0.30181962025316456,0.33168634496919935,0.8254155801825291,0.6035346652129296,0.6226035037784629,0.4689195253956047,0.1665502959048041,0.5080230164670659,1
51747431,0.6254889178617993,0.27458617332035046,0.595640499131259,0.44965399659011135,0.5464686032284801,0.5754602611269609,0.5577193565524954,0.19682355747929517,0.3665937356057116,6
