,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits,firstblood_claimed,obs_placed,rune_pickups,sen_placed,teamfight_participation,tower_damage,towers_killed,neutral_kills,courier_kills,observer_kills,sentry_kills,ancient_kills
140758705,3.857142857142857,5.142857142857143,11.0,1.6666666666666667,288.5238095238095,376.95238095238096,11862.904761904761,1173.7142857142858,49.0,1.0,31.0,135.0,49.0,13.436150350000002,2249.0,2.0,259.0,0.0,10.0,5.0,1.0
141065684,5.326530612244898,5.591836734693878,9.204081632653061,7.387755102040816,419.9183673469388,476.85714285714283,15855.244897959185,432.59183673469386,158.55102040816325,5.0,12.0,240.0,9.0,28.736348930000005,77397.0,41.0,2006.0,1.0,24.0,24.0,173.0
141130033,6.285714285714286,4.714285714285714,7.571428571428571,15.571428571428571,389.2857142857143,448.0,16830.85714285714,0.0,177.14285714285714,1.0,0.0,61.0,0.0,4.173894529999999,14500.0,9.0,441.0,0.0,1.0,0.0,179.0
141162274,6.291666666666667,5.708333333333333,11.0,6.041666666666667,414.9583333333333,458.5,19189.166666666668,844.875,191.29166666666666,1.0,4.0,181.0,0.0,13.882485759999998,39831.0,29.0,1239.0,0.0,12.0,13.0,140.0
141247653,4.0,6.4,13.2,5.0,325.6,399.0,11327.8,225.6,88.0,0.0,13.0,32.0,15.0,2.5779584300000002,12208.0,6.0,64.0,0.0,3.0,1.0,2.0
141348122,5.0,7.428571428571429,6.714285714285714,9.857142857142858,374.57142857142856,414.7142857142857,11162.285714285714,601.0,144.71428571428572,1.0,0.0,9.0,0.0,4.4199268400000005,1454.0,0.0,322.0,0.0,4.0,0.0,36.0
141348962,8.6,7.6,11.4,3.2,417.8,378.0,17510.4,86.2,185.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141390800,2.909090909090909,3.909090909090909,12.454545454545455,5.636363636363637,340.72727272727275,396.6363636363636,10890.0,1120.4545454545455,71.9090909090909,0.0,96.0,39.0,95.0,5.852429259999999,11498.0,8.0,144.0,1.0,18.0,15.0,11.0
141689679,2.125,6.5,9.625,4.5,250.375,249.125,5404.875,0.0,51.125,0.0,15.0,7.0,18.0,0.57894737,0.0,0.0,0.0,0.0,2.0,0.0,0.0
141813125,8.666666666666666,8.666666666666666,16.833333333333332,8.5,468.5,492.5,29714.333333333332,1096.3333333333333,209.83333333333334,1.0,3.0,20.0,0.0,3.45731266,11384.0,8.0,381.0,1.0,1.0,1.0,38.0
141833801,2.5555555555555554,6.925925925925926,11.407407407407407,2.814814814814815,279.81481481481484,350.962962962963,10318.074074074075,1648.1851851851852,58.7037037037037,4.0,97.0,112.0,106.0,16.84778167,2938.0,5.0,291.0,2.0,34.0,21.0,7.0
141926825,5.666666666666667,5.111111111111111,15.222222222222221,3.7777777777777777,312.44444444444446,409.1111111111111,12222.777777777777,1473.111111111111,42.666666666666664,3.0,79.0,34.0,111.0,4.659108000000001,7956.0,6.0,27.0,0.0,23.0,34.0,0.0
142246467,3.8,2.4,8.6,8.0,371.8,400.2,11790.0,0.0,83.8,0.0,28.0,7.0,35.0,1.0555556,57.0,1.0,6.0,0.0,4.0,8.0,0.0
142299480,6.1,4.4,7.0,11.4,442.8,479.7,11916.6,244.3,144.2,1.0,5.0,12.0,0.0,4.813182469999999,23371.0,10.0,295.0,1.0,1.0,1.0,31.0
142525989,7.538461538461538,4.538461538461538,7.6923076923076925,14.923076923076923,478.0,435.0769230769231,13952.384615384615,0.0,154.07692307692307,0.0,0.0,9.0,0.0,1.6888889,5139.0,1.0,92.0,0.0,1.0,2.0,24.0
142536387,7.566666666666666,4.633333333333334,9.533333333333333,11.233333333333333,573.8666666666667,563.9,25350.5,581.1,255.03333333333333,1.0,14.0,204.0,6.0,14.047127050000002,94134.0,47.0,1323.0,2.0,21.0,11.0,134.0
142580682,12.0,7.4,10.8,10.2,444.0,561.4,25797.4,826.0,181.0,1.0,3.0,21.0,0.0,2.8367424000000003,14494.0,8.0,270.0,0.0,1.0,1.0,40.0
142750189,2.4482758620689653,4.896551724137931,12.206896551724139,1.9655172413793103,255.9655172413793,285.1034482758621,8109.413793103448,1428.2068965517242,59.310344827586206,1.0,97.0,137.0,82.0,18.113956490000003,11822.0,7.0,472.0,0.0,14.0,5.0,9.0
142754251,6.2,5.2,9.4,19.8,626.4,635.0,11268.6,484.6,255.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142805736,3.4166666666666665,5.75,7.083333333333333,7.0,363.8333333333333,401.6666666666667,9869.583333333334,222.91666666666666,113.83333333333333,0.0,7.0,48.0,3.0,6.15394751,11513.0,12.0,320.0,0.0,4.0,1.0,46.0
142920020,1.1,7.2,3.1,2.3,211.0,263.4,5476.8,49.2,26.7,1.0,9.0,32.0,9.0,6.9142857300000005,200.0,1.0,34.0,0.0,2.0,2.0,0.0
143146883,3.761904761904762,3.9047619047619047,11.80952380952381,7.0476190476190474,394.6666666666667,425.2857142857143,12189.238095238095,556.5714285714286,124.23809523809524,0.0,7.0,116.0,1.0,10.496798320000002,21799.0,15.0,470.0,0.0,6.0,4.0,13.0
143154403,10.0,6.454545454545454,11.545454545454545,17.863636363636363,512.0,588.8181818181819,29054.18181818182,10.0,251.77272727272728,2.0,16.0,118.0,1.0,13.88175485,71153.0,29.0,2015.0,3.0,13.0,13.0,329.0
143207980,5.6,2.2,12.2,20.8,471.0,421.4,8925.0,971.2,111.6,1.0,0.0,8.0,0.0,2.66688123,9379.0,8.0,109.0,0.0,0.0,3.0,1.0
143213147,4.333333333333333,7.222222222222222,17.555555555555557,4.333333333333333,389.55555555555554,474.3333333333333,14478.333333333334,734.8888888888889,111.0,0.0,43.0,28.0,86.0,5.797502679999999,12864.0,9.0,232.0,1.0,13.0,20.0,44.0
143294966,2.875,6.291666666666667,14.5,3.375,294.5833333333333,381.875,9353.458333333334,435.1666666666667,60.5,2.0,86.0,203.0,44.0,10.28630532,5886.0,1.0,359.0,4.0,20.0,8.0,18.0
143848331,4.538461538461538,5.923076923076923,14.23076923076923,4.461538461538462,340.6923076923077,417.38461538461536,14317.538461538461,1050.5384615384614,71.84615384615384,4.0,22.0,62.0,20.0,8.269927410000001,13576.0,5.0,148.0,0.0,10.0,6.0,5.0
144205561,7.923076923076923,6.153846153846154,11.76923076923077,9.076923076923077,528.3076923076923,581.0,22133.923076923078,497.38461538461536,230.84615384615384,3.0,0.0,84.0,0.0,7.9577552800000015,59140.0,32.0,917.0,2.0,7.0,3.0,255.0
144285236,2.8,5.6,4.6,2.8,306.8,338.2,11652.4,380.2,63.8,0.0,8.0,13.0,3.0,3.3581780799999996,2922.0,2.0,64.0,0.0,2.0,0.0,6.0
144335589,8.333333333333334,5.555555555555555,11.222222222222221,7.333333333333333,540.8888888888889,603.1111111111111,25973.666666666668,0.0,244.66666666666666,0.0,1.0,88.0,0.0,6.239723380000001,35917.0,18.0,548.0,0.0,4.0,8.0,83.0
144359718,4.073170731707317,7.609756097560975,11.536585365853659,4.585365853658536,346.390243902439,422.6341463414634,15600.365853658537,759.219512195122,138.4878048780488,1.0,7.0,282.0,6.0,21.829977839999998,37498.0,20.0,1434.0,1.0,10.0,4.0,46.0
144528954,3.4,6.8,4.8,13.6,403.4,406.6,14374.2,2.0,143.8,0.0,3.0,4.0,0.0,2.5144257899999998,2049.0,2.0,155.0,0.0,1.0,1.0,23.0
144532646,3.1875,7.75,11.125,5.25,360.0625,418.5,14783.9375,1592.1875,123.8125,2.0,28.0,62.0,12.0,9.329074799999997,11248.0,5.0,732.0,0.0,9.0,8.0,139.0
144574772,4.222222222222222,9.11111111111111,16.666666666666668,7.777777777777778,329.44444444444446,430.22222222222223,15952.444444444445,305.77777777777777,126.22222222222223,1.0,1.0,34.0,4.0,4.783038359999999,6566.0,5.0,308.0,0.0,1.0,1.0,30.0
144597422,3.2,7.2,16.2,2.4,245.4,288.2,8077.6,158.4,32.2,0.0,80.0,32.0,53.0,3.57568021,2516.0,2.0,29.0,0.0,14.0,7.0,3.0
144719361,6.0,3.4,12.8,8.6,522.8,471.6,14303.2,1599.6,122.2,0.0,4.0,14.0,0.0,3.1874243399999997,22503.0,11.0,131.0,0.0,1.0,0.0,21.0
144753713,1.875,7.375,6.25,5.375,265.125,365.375,8646.0,475.5,58.25,0.0,13.0,21.0,30.0,3.9961580100000003,4512.0,0.0,127.0,0.0,3.0,3.0,12.0
144760921,4.333333333333333,7.333333333333333,14.5,7.833333333333333,321.3333333333333,403.5,14502.666666666666,111.33333333333333,87.33333333333333,1.0,43.0,63.0,66.0,3.6332210099999998,4003.0,2.0,114.0,1.0,16.0,9.0,11.0
144870065,10.2,4.2,9.6,13.6,465.6,579.0,20555.2,75.2,142.6,1.0,4.0,31.0,0.0,3.0654898800000003,2729.0,1.0,128.0,0.0,4.0,0.0,14.0
145014956,7.3,4.8,10.7,17.2,420.6,496.4,17095.2,572.3,100.3,1.0,1.0,19.0,0.0,5.14968569,9929.0,3.0,128.0,0.0,0.0,1.0,5.0
145336011,3.1538461538461537,10.384615384615385,12.23076923076923,3.6923076923076925,264.3076923076923,351.7692307692308,12349.538461538461,73.15384615384616,56.53846153846154,0.0,97.0,59.0,101.0,7.52836867,5279.0,4.0,122.0,0.0,12.0,10.0,1.0
145399790,7.714285714285714,4.428571428571429,6.928571428571429,12.142857142857142,559.1428571428571,631.5,20696.571428571428,160.78571428571428,233.21428571428572,0.0,7.0,48.0,6.0,7.834782279999999,54410.0,26.0,1163.0,0.0,8.0,4.0,243.0
145413290,7.0,4.833333333333333,11.666666666666666,23.5,496.3333333333333,530.8333333333334,17484.0,0.0,190.16666666666666,1.0,1.0,29.0,0.0,3.69408892,18811.0,5.0,444.0,0.0,1.0,3.0,89.0
145692178,2.8,5.2,9.4,4.0,280.4,287.4,4841.8,360.6,105.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145833376,1.4,8.6,7.4,1.2,215.6,192.4,4255.6,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145888771,8.571428571428571,4.428571428571429,8.857142857142858,10.571428571428571,580.1428571428571,583.4285714285714,22840.571428571428,140.85714285714286,277.42857142857144,2.0,35.0,35.0,29.0,4.45806556,37408.0,19.0,651.0,0.0,9.0,2.0,165.0
146153513,7.75,3.25,7.125,23.5,488.5,495.375,16732.75,82.625,210.625,2.0,2.0,51.0,1.0,5.66369276,11869.0,7.0,478.0,0.0,0.0,1.0,85.0
146272585,5.777777777777778,6.296296296296297,11.407407407407407,10.407407407407407,390.7037037037037,484.25925925925924,16369.296296296296,107.07407407407408,150.1851851851852,1.0,11.0,132.0,0.0,13.164621399999996,38730.0,24.0,1300.0,1.0,7.0,1.0,225.0
146485028,6.8,2.8666666666666667,6.466666666666667,6.466666666666667,572.0666666666667,560.3333333333334,14558.8,101.6,253.26666666666668,0.0,1.0,75.0,0.0,8.767048109999998,64370.0,42.0,1304.0,0.0,2.0,1.0,253.0
146535820,4.285714285714286,3.857142857142857,12.857142857142858,11.285714285714286,372.7142857142857,446.7142857142857,9383.285714285714,334.14285714285717,99.71428571428571,0.0,9.0,64.0,6.0,3.74184796,10145.0,8.0,198.0,1.0,1.0,0.0,6.0
146556307,9.083333333333334,6.5,16.75,10.5,459.75,535.1666666666666,18025.333333333332,196.25,122.66666666666667,4.0,16.0,68.0,16.0,7.5940118000000005,14807.0,10.0,252.0,0.0,1.0,6.0,19.0
146663405,12.0,3.8,8.2,24.8,633.6,622.2,27659.2,0.0,317.8,1.0,0.0,17.0,1.0,2.84369932,20982.0,13.0,432.0,0.0,0.0,1.0,90.0
146872622,4.285714285714286,4.571428571428571,11.714285714285714,3.2857142857142856,371.85714285714283,430.0,10115.0,1311.5714285714287,81.0,0.0,3.0,19.0,0.0,3.0136757999999997,5731.0,3.0,33.0,0.0,0.0,0.0,0.0
146900583,7.375,3.625,9.5,14.25,497.375,529.125,15882.5,285.625,173.75,0.0,4.0,44.0,0.0,4.18096275,22034.0,14.0,365.0,0.0,1.0,0.0,43.0
147044935,2.5,8.333333333333334,11.5,2.9166666666666665,258.3333333333333,322.5,10191.083333333334,1702.9166666666667,47.416666666666664,0.0,85.0,34.0,99.0,7.643021870000001,2984.0,2.0,123.0,0.0,10.0,13.0,8.0
147300284,3.2857142857142856,5.857142857142857,14.142857142857142,3.5714285714285716,281.14285714285717,340.2857142857143,8593.714285714286,925.8571428571429,20.285714285714285,0.0,35.0,18.0,19.0,4.40914465,1972.0,1.0,14.0,0.0,6.0,4.0,2.0
147424186,9.5,3.0,9.166666666666666,17.0,583.8333333333334,589.6666666666666,25226.5,33.833333333333336,159.5,0.0,10.0,32.0,0.0,4.03057879,38323.0,13.0,69.0,0.0,1.0,0.0,2.0
147508676,6.4,6.2,14.8,7.4,378.0,460.4,16991.0,0.0,61.8,1.0,6.0,61.0,15.0,2.95126546,6460.0,0.0,41.0,1.0,7.0,0.0,0.0
147767183,7.846153846153846,5.076923076923077,12.73076923076923,11.576923076923077,523.5384615384615,580.3846153846154,21646.46153846154,231.69230769230768,250.8846153846154,1.0,18.0,294.0,25.0,16.422652260000003,53103.0,28.0,866.0,2.0,22.0,24.0,112.0
147773044,4.875,7.5,8.9375,8.5625,396.5,454.5625,15054.75,491.0,163.6875,2.0,0.0,43.0,0.0,8.93596146,32616.0,13.0,828.0,1.0,4.0,7.0,178.0
147785379,3.8,2.2,8.0,9.2,488.2,441.4,8697.8,1860.0,114.4,0.0,0.0,16.0,0.0,1.09781208,14938.0,8.0,61.0,0.0,0.0,1.0,7.0
148039242,6.166666666666667,6.0,11.833333333333334,4.833333333333333,329.0,361.6666666666667,11746.333333333334,341.0,59.333333333333336,1.0,25.0,20.0,18.0,2.5656279399999997,8826.0,2.0,26.0,0.0,4.0,0.0,3.0
148053939,6.264705882352941,6.205882352941177,13.029411764705882,10.147058823529411,477.1764705882353,542.2647058823529,20485.70588235294,510.6470588235294,187.91176470588235,3.0,14.0,148.0,21.0,20.50940317,52238.0,35.0,1774.0,3.0,18.0,21.0,252.0
148063231,11.333333333333334,4.333333333333333,9.166666666666666,6.833333333333333,548.0,615.1666666666666,25590.0,167.0,265.5,2.0,0.0,90.0,0.0,4.53376808,11787.0,7.0,257.0,0.0,4.0,2.0,7.0
148177909,5.571428571428571,4.142857142857143,4.857142857142857,15.5,463.64285714285717,465.92857142857144,14394.5,675.7857142857143,174.5,0.0,2.0,26.0,1.0,7.997430529999999,20131.0,14.0,858.0,0.0,0.0,2.0,190.0
148213417,7.5,4.8,16.2,7.7,450.4,531.4,30014.3,619.2,239.2,1.0,12.0,67.0,14.0,6.138385789999999,2121.0,2.0,565.0,0.0,23.0,9.0,15.0
148322238,4.0,4.428571428571429,10.142857142857142,6.428571428571429,339.14285714285717,460.57142857142856,11501.714285714286,1042.2857142857142,122.71428571428571,1.0,5.0,60.0,7.0,3.19753213,13486.0,8.0,272.0,2.0,2.0,1.0,22.0
148480728,7.4,5.8,13.4,12.8,538.6,500.4,11890.8,290.2,147.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148602201,5.181818181818182,6.2727272727272725,8.0,7.363636363636363,365.1818181818182,391.72727272727275,13250.454545454546,693.4545454545455,109.9090909090909,1.0,11.0,31.0,11.0,6.457263069999999,16164.0,5.0,264.0,1.0,3.0,8.0,7.0
148605696,2.6666666666666665,6.666666666666667,4.666666666666667,6.166666666666667,272.8333333333333,313.1666666666667,9563.666666666666,295.0,81.0,1.0,6.0,19.0,3.0,2.80922383,1773.0,1.0,60.0,0.0,0.0,2.0,0.0
148677133,12.0,4.833333333333333,9.333333333333334,15.833333333333334,565.1666666666666,614.8333333333334,26724.166666666668,0.0,238.66666666666666,1.0,0.0,18.0,0.0,3.16074437,17000.0,9.0,533.0,0.0,4.0,0.0,85.0
148880305,7.333333333333333,7.333333333333333,11.88888888888889,12.555555555555555,411.6666666666667,480.0,16680.88888888889,280.3333333333333,99.44444444444444,2.0,3.0,38.0,3.0,4.16362556,14233.0,10.0,158.0,1.0,2.0,4.0,24.0
148896406,7.384615384615385,9.076923076923077,15.153846153846153,21.615384615384617,773.0,794.9230769230769,5400.0,478.6923076923077,51.61538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149008268,5.0,4.363636363636363,13.181818181818182,0.6363636363636364,265.09090909090907,343.27272727272725,12551.545454545454,499.90909090909093,48.45454545454545,1.0,43.0,82.0,36.0,7.97288542,1915.0,0.0,113.0,2.0,15.0,1.0,4.0
149068953,3.7142857142857144,7.714285714285714,18.0,4.714285714285714,304.0952380952381,395.1904761904762,14170.47619047619,1523.7619047619048,61.42857142857143,0.0,42.0,231.0,38.0,15.329458990000001,4309.0,4.0,211.0,0.0,28.0,14.0,5.0
149172079,5.090909090909091,8.363636363636363,12.727272727272727,5.909090909090909,322.45454545454544,430.0,15302.181818181818,622.4545454545455,100.18181818181819,2.0,14.0,89.0,17.0,7.069363589999999,1891.0,4.0,198.0,1.0,3.0,3.0,9.0
149621691,1.6,6.4,11.6,1.4,294.8,369.2,8444.0,161.8,68.0,1.0,28.0,52.0,34.0,3.01041005,1747.0,3.0,101.0,0.0,4.0,2.0,2.0
149704938,6.65,7.5,15.9,4.5,354.8,483.8,16600.75,989.2,120.65,3.0,26.0,94.0,24.0,12.67764258,30973.0,14.0,715.0,1.0,12.0,10.0,79.0
149796244,2.9,4.3,12.6,2.9,291.8,307.3,8452.4,945.8,26.9,2.0,10.0,23.0,1.0,5.27340593,4932.0,2.0,14.0,0.0,1.0,0.0,0.0
149809279,5.6,4.133333333333334,6.933333333333334,13.0,512.7333333333333,523.8,17912.8,1306.4666666666667,264.26666666666665,0.0,0.0,71.0,0.0,8.46227956,56708.0,26.0,1269.0,0.0,5.0,7.0,215.0
149903425,5.833333333333333,9.0,9.0,7.333333333333333,352.5,405.5,10537.5,1299.6666666666667,126.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149903953,3.6956521739130435,5.826086956521739,13.956521739130435,2.130434782608696,283.7391304347826,356.4782608695652,11280.217391304348,633.3478260869565,58.34782608695652,5.0,70.0,144.0,20.0,16.05545435,4499.0,3.0,201.0,0.0,10.0,2.0,10.0
149970561,4.5,7.585714285714285,12.885714285714286,4.828571428571428,384.7142857142857,439.0,9557.414285714285,293.1,88.67142857142858,7.0,135.0,376.0,105.0,32.231484030000004,25390.0,15.0,1649.0,1.0,35.0,15.0,136.0
150014374,4.035087719298246,5.421052631578948,10.912280701754385,5.140350877192983,372.96491228070175,432.1929824561403,13481.631578947368,763.8070175438596,135.7719298245614,5.0,36.0,307.0,16.0,32.36488983,58496.0,35.0,1357.0,1.0,21.0,15.0,70.0
150074590,6.916666666666667,2.0833333333333335,11.166666666666666,6.583333333333333,421.4166666666667,473.0,14983.083333333334,107.5,118.25,2.0,5.0,95.0,1.0,6.941880469999999,12576.0,8.0,232.0,1.0,1.0,0.0,34.0
150121277,4.0,5.8,7.6,10.4,354.4,413.6,10738.2,0.0,109.4,0.0,0.0,4.0,0.0,3.8590909399999997,2426.0,1.0,95.0,0.0,0.0,1.0,3.0
150157995,7.8,6.0,12.6,13.8,462.4,521.0,20164.6,0.0,144.6,2.0,6.0,33.0,2.0,3.0477554899999997,17481.0,10.0,173.0,0.0,3.0,1.0,17.0
150197164,4.545454545454546,5.363636363636363,10.0,8.0,320.54545454545456,353.72727272727275,13384.90909090909,312.3636363636364,99.72727272727273,2.0,13.0,52.0,1.0,6.31924996,2247.0,3.0,188.0,0.0,0.0,0.0,6.0
150419909,3.073529411764706,5.014705882352941,11.338235294117647,5.1911764705882355,344.19117647058823,418.3235294117647,12129.45588235294,516.4117647058823,132.44117647058823,3.0,20.0,411.0,19.0,38.68616493,44626.0,27.0,2584.0,1.0,24.0,21.0,112.0
150602936,2.5757575757575757,7.424242424242424,13.484848484848484,2.757575757575758,266.6363636363636,335.57575757575756,7808.818181818182,235.33333333333334,43.78787878787879,1.0,89.0,151.0,100.0,13.513708609999997,6780.0,3.0,374.0,3.0,10.0,9.0,6.0
150695733,7.222222222222222,4.777777777777778,10.333333333333334,12.444444444444445,520.6666666666666,499.6666666666667,19823.444444444445,0.0,274.3333333333333,0.0,0.0,9.0,0.0,0.63414633,1316.0,2.0,39.0,0.0,1.0,0.0,9.0
150851518,3.4166666666666665,3.75,11.166666666666666,3.4166666666666665,278.0833333333333,350.9166666666667,9155.666666666666,441.5,24.416666666666668,1.0,124.0,48.0,89.0,5.711559059999999,6160.0,2.0,18.0,0.0,15.0,18.0,0.0
150859815,1.2,5.8,6.2,0.4,180.6,242.0,5281.8,116.0,22.0,0.0,14.0,24.0,11.0,3.07361458,51.0,0.0,15.0,0.0,1.0,1.0,0.0
150881367,7.625,3.375,15.125,3.875,370.125,380.25,10144.25,394.75,23.375,2.0,47.0,43.0,22.0,4.9320064,2905.0,0.0,19.0,0.0,7.0,2.0,0.0
151171338,2.0,4.8,4.6,0.2,220.2,236.0,4590.6,0.0,24.8,0.0,16.0,24.0,11.0,2.33516483,37.0,0.0,15.0,0.0,2.0,2.0,0.0
151288514,2.75,7.5,14.333333333333334,2.0833333333333335,285.25,319.6666666666667,8715.333333333334,678.5,41.916666666666664,2.0,100.0,89.0,134.0,7.316030530000001,7011.0,3.0,95.0,1.0,20.0,14.0,0.0
151293370,4.285714285714286,9.857142857142858,18.571428571428573,7.285714285714286,362.42857142857144,468.85714285714283,20501.0,410.7142857142857,113.28571428571429,1.0,35.0,34.0,37.0,3.6733959600000006,6527.0,5.0,162.0,0.0,8.0,5.0,14.0
151959545,6.0,4.8,11.6,13.8,563.2,620.8,15295.2,211.6,240.2,0.0,0.0,17.0,0.0,2.335823,21474.0,8.0,356.0,0.0,2.0,0.0,30.0
152095304,2.857142857142857,5.142857142857143,7.571428571428571,5.285714285714286,325.7142857142857,378.85714285714283,7952.285714285715,430.42857142857144,103.28571428571429,1.0,0.0,17.0,1.0,3.59262976,2837.0,2.0,216.0,0.0,2.0,1.0,38.0
152122881,2.5161290322580645,6.483870967741935,11.67741935483871,2.774193548387097,308.93548387096774,394.1290322580645,8899.774193548386,966.6129032258065,72.35483870967742,4.0,90.0,139.0,74.0,18.52765843,9057.0,6.0,655.0,0.0,16.0,14.0,35.0
152455523,7.2631578947368425,3.9473684210526314,7.631578947368421,12.894736842105264,515.4736842105264,526.0,19061.21052631579,383.05263157894734,267.1578947368421,1.0,1.0,69.0,0.0,11.549617600000001,47204.0,21.0,1399.0,1.0,10.0,7.0,240.0
152478069,4.625,4.375,14.0,3.5,337.0,349.875,10200.125,1541.625,54.625,0.0,9.0,35.0,4.0,4.04642575,814.0,1.0,71.0,0.0,1.0,2.0,7.0
152479682,5.428571428571429,4.380952380952381,13.666666666666666,6.9523809523809526,402.3333333333333,441.7142857142857,15795.047619047618,1089.095238095238,107.85714285714286,3.0,24.0,109.0,45.0,12.44222901,24877.0,15.0,450.0,1.0,14.0,14.0,37.0
152658058,6.857142857142857,5.142857142857143,7.571428571428571,16.142857142857142,525.1904761904761,559.7142857142857,18272.809523809523,156.28571428571428,212.95238095238096,1.0,3.0,93.0,0.0,10.346682700000002,94417.0,34.0,1294.0,0.0,1.0,5.0,289.0
152838763,10.272727272727273,3.909090909090909,8.636363636363637,14.545454545454545,544.4545454545455,557.3636363636364,24743.272727272728,535.0,198.1818181818182,0.0,6.0,65.0,2.0,6.85580928,54055.0,25.0,554.0,0.0,1.0,1.0,97.0
152985884,2.625,4.0,3.375,6.875,276.0,327.625,5606.375,0.0,57.875,1.0,6.0,56.0,5.0,5.5097403,388.0,0.0,133.0,0.0,4.0,2.0,3.0
153062439,3.619047619047619,6.190476190476191,10.142857142857142,3.0,325.9047619047619,395.57142857142856,10161.952380952382,1119.5238095238096,86.0952380952381,1.0,15.0,141.0,9.0,11.587944720000001,9895.0,15.0,518.0,1.0,1.0,7.0,18.0
153125655,6.9411764705882355,4.176470588235294,13.941176470588236,12.764705882352942,437.47058823529414,507.8235294117647,19328.41176470588,128.11764705882354,165.2941176470588,3.0,25.0,174.0,27.0,10.66273099,19625.0,13.0,714.0,2.0,11.0,5.0,43.0
153181216,5.8,5.8,10.9,10.4,449.4,509.9,17150.7,588.7,145.6,0.0,1.0,43.0,0.0,4.05431101,12816.0,5.0,319.0,0.0,0.0,0.0,68.0
153467785,4.363636363636363,4.181818181818182,13.545454545454545,6.7272727272727275,371.54545454545456,433.27272727272725,13396.363636363636,185.9090909090909,112.27272727272727,1.0,3.0,46.0,4.0,7.0234706,9590.0,7.0,221.0,0.0,11.0,7.0,17.0
153651633,2.909090909090909,6.0,12.545454545454545,0.7272727272727273,289.6363636363636,283.72727272727275,7046.090909090909,1288.090909090909,33.45454545454545,1.0,48.0,12.0,28.0,2.0232681,910.0,2.0,20.0,0.0,6.0,4.0,0.0
153727297,5.875,4.125,10.375,16.25,492.25,516.0,17078.125,1195.125,197.125,2.0,4.0,29.0,1.0,4.57396695,23967.0,8.0,519.0,0.0,2.0,3.0,34.0
153749948,6.235294117647059,5.823529411764706,15.647058823529411,2.176470588235294,333.11764705882354,408.0,12132.235294117647,1606.2941176470588,85.11764705882354,7.0,38.0,130.0,49.0,10.28790614,21446.0,9.0,640.0,1.0,9.0,4.0,40.0
153937395,9.2,5.5,9.9,16.1,462.0,474.2,20039.4,309.8,189.9,1.0,3.0,68.0,0.0,7.3932845899999995,38757.0,24.0,543.0,0.0,3.0,4.0,111.0
153939618,7.588235294117647,4.176470588235294,7.764705882352941,16.294117647058822,497.1764705882353,546.4705882352941,17798.941176470587,38.529411764705884,147.88235294117646,1.0,28.0,45.0,5.0,9.69193409,57801.0,27.0,490.0,0.0,7.0,6.0,47.0
