k;seed;metric;min_size;max_size;outliers;threshold;elite_size;elapsed_time
10;-1;euclidean;3;6;0;0.750000;10;3964.030602
All solutions found
Solution;Evaluation;Feasible;Num, of Attr,;Restrictions Violated
deaths,hd,kills,lh,xpm;-1,585123;0;5;5
deaths,gpm,hd,kills,lh;-1,587342;0;5;5
assists,gpm,hh,kills,lh,xpm;-1,587700;0;6;5
assists,hd,hh,kills,lh,xpm;-1,591910;0;6;5
assists,gpm,hd,hh,kills,lh;-1,592094;0;6;5
deaths,gpm,hh,kills,lh,xpm;-1,598938;0;6;5
assists,deaths,gpm,kills,lh,xpm;-1,599123;0;6;5
deaths,gpm,hd,hh,kills,lh;-1,603856;0;6;5
assists,deaths,gpm,hd,kills,lh;-1,604424;0;6;5
assists,deaths,hd,kills,lh,xpm;-1,605304;0;6;5
deaths,hd,hh,kills,lh,xpm;-1,606609;0;6;5
gpm,hd,hh,lh,xpm;-1,701878;0;5;6
gpm,hd,kills,xpm;-1,702735;0;4;6
gpm,hd,lh,xpm;-1,703675;0;4;6
gpm,hd,hh,kills,xpm;-1,708429;0;5;6
assists,gpm,hd,lh,xpm;-1,710463;0;5;6
denies,gpm,kills,lh,xpm;-1,718200;0;5;6
denies,gpm,hd,kills,xpm;-1,718286;0;5;6
assists,gpm,hd,kills,xpm;-1,720895;0;5;6
deaths,gpm,hd,lh,xpm;-1,726300;0;5;6
denies,gpm,hh,kills,lh,xpm;-1,727154;0;6;6
deaths,gpm,hd,kills,xpm;-1,728377;0;5;6
denies,gpm,hd,hh,kills,xpm;-1,729083;0;6;6
denies,gpm,hd,kills,lh;-1,733033;0;5;6
denies,hd,kills,lh,xpm;-1,733554;0;5;6
denies,gpm,hd,hh,kills,lh;-1,738231;0;6;6
assists,gpm,hd,hh,lh,xpm;-1,738250;0;6;6
assists,gpm,hd,hh,kills,xpm;-1,738500;0;6;6
denies,hd,hh,kills,lh,xpm;-1,738788;0;6;6
assists,denies,gpm,hd,kills,xpm;-1,742439;0;6;6
assists,denies,gpm,kills,lh,xpm;-1,746095;0;6;6
assists,deaths,gpm,hd,lh,xpm;-1,747965;0;6;6
assists,deaths,gpm,hd,kills,xpm;-1,749398;0;6;6
deaths,gpm,hd,hh,lh,xpm;-1,751255;0;6;6
deaths,gpm,hd,hh,kills,xpm;-1,751989;0;6;6
assists,denies,hd,kills,lh,xpm;-1,752695;0;6;6
deaths,denies,gpm,hd,kills,xpm;-1,752795;0;6;6
assists,denies,gpm,hd,kills,lh;-1,753384;0;6;6
deaths,denies,gpm,kills,lh,xpm;-1,756882;0;6;6
deaths,denies,gpm,hd,kills,lh;-1,759910;0;6;6
deaths,denies,hd,kills,lh,xpm;-1,760973;0;6;6
denies,gpm,hd,lh,xpm;-1,851181;0;5;7
denies,gpm,hd,hh,lh,xpm;-1,862609;0;6;7
assists,denies,gpm,hd,lh,xpm;-1,874752;0;6;7
deaths,denies,gpm,hd,lh,xpm;-1,883016;0;6;7
gpm,hd,hh,kills,lh,xpm;-2,077933;0;6;9
gpm,hd,kills,lh,xpm;-2,078530;0;5;9
assists,gpm,hd,kills,lh,xpm;-2,089964;0;6;9
denies,hh;-2,104491;0;2;11
deaths,gpm,hd,kills,lh,xpm;-2,109082;0;6;9
hh,lh;-2,117869;0;2;11
hh,kills;-2,127217;0;2;11
hd,hh;-2,129012;0;2;11
hh,xpm;-2,130314;0;2;11
denies,lh;-2,134947;0;2;11
hd,kills;-2,136146;0;2;11
gpm,hh;-2,137449;0;2;11
denies,hd;-2,139354;0;2;11
assists,lh;-2,142744;0;2;11
hd,lh;-2,142894;0;2;11
assists,denies;-2,144285;0;2;11
kills,lh;-2,146097;0;2;11
assists,hd;-2,146445;0;2;11
assists,hh;-2,146583;0;2;11
deaths,hh;-2,146640;0;2;11
gpm,kills;-2,147241;0;2;11
gpm,lh;-2,147482;0;2;11
deaths,lh;-2,149256;0;2;11
